Received by learning locker;;;;;;;;Send by external device;;;;;;;;;
Date;Hour;Min;Sec.Miliseconds(Formated);Seconds;Miliseconds;;;Hour:Min:sec:ms;Hours;Min;Sec;Miliseconds;;;;;Miliseconds difference
10/12/2021;13;4;15.566Z;15;566;;;14:4:15:424;14;4;15;424;;;;;142
10/12/2021;13;4;15.452Z;15;452;;;14:4:15:310;14;4;15;310;;;;;142
10/12/2021;13;4;15.338Z;15;338;;;14:4:15:196;14;4;15;196;;;;;142
10/12/2021;13;4;15.224Z;15;224;;;14:4:15:82;14;4;15;82;;;;;142
10/12/2021;13;4;15.110Z;15;110;;;14:4:14:972;14;4;14;972;;;;;138
10/12/2021;13;4;15.000Z;15;0;;;14:4:14:857;14;4;14;857;;;;;143
10/12/2021;13;4;14.884Z;14;884;;;14:4:14:740;14;4;14;740;;;;;144
10/12/2021;13;4;14.767Z;14;767;;;14:4:14:625;14;4;14;625;;;;;142
10/12/2021;13;4;14.653Z;14;653;;;14:4:14:508;14;4;14;508;;;;;145
10/12/2021;13;4;14.536Z;14;536;;;14:4:14:394;14;4;14;394;;;;;142
10/12/2021;13;4;14.422Z;14;422;;;14:4:14:279;14;4;14;279;;;;;143
10/12/2021;13;4;14.303Z;14;303;;;14:4:14:160;14;4;14;160;;;;;143
10/12/2021;13;4;14.188Z;14;188;;;14:4:14:46;14;4;14;46;;;;;142
10/12/2021;13;4;14.056Z;14;56;;;14:4:13:914;14;4;13;914;;;;;142
10/12/2021;13;4;13.942Z;13;942;;;14:4:13:797;14;4;13;797;;;;;145
10/12/2021;13;4;13.826Z;13;826;;;14:4:13:684;14;4;13;684;;;;;142
10/12/2021;13;4;13.708Z;13;708;;;14:4:13:564;14;4;13;564;;;;;144
10/12/2021;13;4;13.574Z;13;574;;;14:4:13:407;14;4;13;407;;;;;167
10/12/2021;13;4;13.434Z;13;434;;;14:4:13:291;14;4;13;291;;;;;143
10/12/2021;13;4;13.316Z;13;316;;;14:4:13:161;14;4;13;161;;;;;155
10/12/2021;13;4;13.188Z;13;188;;;14:4:13:19;14;4;13;19;;;;;169
10/12/2021;13;4;13.031Z;13;31;;;14:4:12:864;14;4;12;864;;;;;167
10/12/2021;13;4;12.866Z;12;866;;;14:4:12:695;14;4;12;695;;;;;171
10/12/2021;13;4;12.685Z;12;685;;;14:4:12:509;14;4;12;509;;;;;176
10/12/2021;13;4;12.499Z;12;499;;;14:4:12:232;14;4;12;232;;;;;267
10/12/2021;13;4;12.260Z;12;260;;;14:4:12:118;14;4;12;118;;;;;142
10/12/2021;13;4;12.145Z;12;145;;;14:4:12:2;14;4;12;2;;;;;143
10/12/2021;13;4;12.030Z;12;30;;;14:4:11:887;14;4;11;887;;;;;143
10/12/2021;13;4;11.915Z;11;915;;;14:4:11:773;14;4;11;773;;;;;142
10/12/2021;13;4;11.802Z;11;802;;;14:4:11:656;14;4;11;656;;;;;146
10/12/2021;13;4;11.680Z;11;680;;;14:4:11:539;14;4;11;539;;;;;141
10/12/2021;13;4;11.565Z;11;565;;;14:4:11:424;14;4;11;424;;;;;141
10/12/2021;13;4;11.448Z;11;448;;;14:4:11:298;14;4;11;298;;;;;150
10/12/2021;13;4;11.326Z;11;326;;;14:4:11:184;14;4;11;184;;;;;142
10/12/2021;13;4;11.211Z;11;211;;;14:4:11:69;14;4;11;69;;;;;142
10/12/2021;13;4;11.095Z;11;95;;;14:4:10:956;14;4;10;956;;;;;139
10/12/2021;13;4;10.982Z;10;982;;;14:4:10:844;14;4;10;844;;;;;138
10/12/2021;13;4;10.872Z;10;872;;;14:4:10:730;14;4;10;730;;;;;142
10/12/2021;13;4;10.758Z;10;758;;;14:4:10:616;14;4;10;616;;;;;142
10/12/2021;13;4;10.642Z;10;642;;;14:4:10:499;14;4;10;499;;;;;143
10/12/2021;13;4;10.526Z;10;526;;;14:4:10:383;14;4;10;383;;;;;143
10/12/2021;13;4;10.411Z;10;411;;;14:4:10:269;14;4;10;269;;;;;142
10/12/2021;13;4;10.295Z;10;295;;;14:4:10:154;14;4;10;154;;;;;141
10/12/2021;13;4;10.182Z;10;182;;;14:4:10:39;14;4;10;39;;;;;143
10/12/2021;13;4;10.067Z;10;67;;;14:4:9:924;14;4;9;924;;;;;143
10/12/2021;13;4;09.952Z;9;952;;;14:4:9:796;14;4;9;796;;;;;156
10/12/2021;13;4;09.815Z;9;815;;;14:4:9:673;14;4;9;673;;;;;142
10/12/2021;13;4;09.701Z;9;701;;;14:4:9:559;14;4;9;559;;;;;142
10/12/2021;13;4;09.586Z;9;586;;;14:4:9:444;14;4;9;444;;;;;142
10/12/2021;13;4;09.471Z;9;471;;;14:4:9:328;14;4;9;328;;;;;143
10/12/2021;13;4;09.355Z;9;355;;;14:4:9:213;14;4;9;213;;;;;142
10/12/2021;13;4;09.241Z;9;241;;;14:4:9:98;14;4;9;98;;;;;143
10/12/2021;13;4;09.126Z;9;126;;;14:4:8:984;14;4;8;984;;;;;142
10/12/2021;13;4;09.011Z;9;11;;;14:4:8:866;14;4;8;866;;;;;145
10/12/2021;13;4;08.894Z;8;894;;;14:4:8:752;14;4;8;752;;;;;142
10/12/2021;13;4;08.779Z;8;779;;;14:4:8:636;14;4;8;636;;;;;143
10/12/2021;13;4;08.663Z;8;663;;;14:4:8:522;14;4;8;522;;;;;141
10/12/2021;13;4;08.548Z;8;548;;;14:4:8:406;14;4;8;406;;;;;142
10/12/2021;13;4;08.433Z;8;433;;;14:4:8:292;14;4;8;292;;;;;141
10/12/2021;13;4;08.320Z;8;320;;;14:4:8:177;14;4;8;177;;;;;143
10/12/2021;13;4;08.204Z;8;204;;;14:4:8:60;14;4;8;60;;;;;144
10/12/2021;13;4;08.088Z;8;88;;;14:4:7:945;14;4;7;945;;;;;143
10/12/2021;13;4;07.972Z;7;972;;;14:4:7:829;14;4;7;829;;;;;143
10/12/2021;13;4;07.857Z;7;857;;;14:4:7:718;14;4;7;718;;;;;139
10/12/2021;13;4;07.749Z;7;749;;;14:4:7:610;14;4;7;610;;;;;139
10/12/2021;13;4;07.631Z;7;631;;;14:4:7:488;14;4;7;488;;;;;143
10/12/2021;13;4;07.515Z;7;515;;;14:4:7:372;14;4;7;372;;;;;143
10/12/2021;13;4;07.399Z;7;399;;;14:4:7:257;14;4;7;257;;;;;142
10/12/2021;13;4;07.283Z;7;283;;;14:4:7:142;14;4;7;142;;;;;141
10/12/2021;13;4;07.170Z;7;170;;;14:4:7:28;14;4;7;28;;;;;142
10/12/2021;13;4;07.056Z;7;56;;;14:4:6:913;14;4;6;913;;;;;143
10/12/2021;13;4;06.940Z;6;940;;;14:4:6:797;14;4;6;797;;;;;143
10/12/2021;13;4;06.824Z;6;824;;;14:4:6:682;14;4;6;682;;;;;142
10/12/2021;13;4;06.709Z;6;709;;;14:4:6:567;14;4;6;567;;;;;142
10/12/2021;13;4;06.593Z;6;593;;;14:4:6:363;14;4;6;363;;;;;230
10/12/2021;13;4;06.391Z;6;391;;;14:4:6:250;14;4;6;250;;;;;141
10/12/2021;13;4;06.278Z;6;278;;;14:4:6:136;14;4;6;136;;;;;142
10/12/2021;13;4;06.164Z;6;164;;;14:4:6:20;14;4;6;20;;;;;144
10/12/2021;13;4;06.047Z;6;47;;;14:4:5:907;14;4;5;907;;;;;140
10/12/2021;13;4;05.935Z;5;935;;;14:4:5:795;14;4;5;795;;;;;140
10/12/2021;13;4;05.822Z;5;822;;;14:4:5:681;14;4;5;681;;;;;141
10/12/2021;13;4;05.708Z;5;708;;;14:4:5:564;14;4;5;564;;;;;144
10/12/2021;13;4;05.592Z;5;592;;;14:4:5:450;14;4;5;450;;;;;142
10/12/2021;13;4;05.478Z;5;478;;;14:4:5:336;14;4;5;336;;;;;142
10/12/2021;13;4;05.363Z;5;363;;;14:4:5:221;14;4;5;221;;;;;142
10/12/2021;13;4;05.248Z;5;248;;;14:4:5:105;14;4;5;105;;;;;143
10/12/2021;13;4;05.133Z;5;133;;;14:4:4:992;14;4;4;992;;;;;141
10/12/2021;13;4;05.020Z;5;20;;;14:4:4:878;14;4;4;878;;;;;142
10/12/2021;13;4;04.906Z;4;906;;;14:4:4:765;14;4;4;765;;;;;141
10/12/2021;13;4;04.793Z;4;793;;;14:4:4:652;14;4;4;652;;;;;141
10/12/2021;13;4;04.680Z;4;680;;;14:4:4:538;14;4;4;538;;;;;142
10/12/2021;13;4;04.566Z;4;566;;;14:4:4:425;14;4;4;425;;;;;141
10/12/2021;13;4;04.453Z;4;453;;;14:4:4:312;14;4;4;312;;;;;141
10/12/2021;13;4;04.340Z;4;340;;;14:4:4:198;14;4;4;198;;;;;142
10/12/2021;13;4;04.226Z;4;226;;;14:4:4:85;14;4;4;85;;;;;141
10/12/2021;13;4;04.113Z;4;113;;;14:4:3:976;14;4;3;976;;;;;137
10/12/2021;13;4;04.008Z;4;8;;;14:4:3:856;14;4;3;856;;;;;152
10/12/2021;13;4;03.882Z;3;882;;;14:4:3:741;14;4;3;741;;;;;141
10/12/2021;13;4;03.767Z;3;767;;;14:4:3:625;14;4;3;625;;;;;142
10/12/2021;13;4;03.654Z;3;654;;;14:4:3:507;14;4;3;507;;;;;147
10/12/2021;13;4;03.525Z;3;525;;;14:4:3:383;14;4;3;383;;;;;142
10/12/2021;13;4;03.411Z;3;411;;;14:4:3:268;14;4;3;268;;;;;143
10/12/2021;13;4;03.296Z;3;296;;;14:4:3:152;14;4;3;152;;;;;144
10/12/2021;13;4;03.179Z;3;179;;;14:4:3:37;14;4;3;37;;;;;142
10/12/2021;13;4;03.065Z;3;65;;;14:4:2:927;14;4;2;927;;;;;138
10/12/2021;13;4;02.952Z;2;952;;;14:4:2:809;14;4;2;809;;;;;143
10/12/2021;13;4;02.837Z;2;837;;;14:4:2:696;14;4;2;696;;;;;141
10/12/2021;13;4;02.724Z;2;724;;;14:4:2:583;14;4;2;583;;;;;141
10/12/2021;13;4;02.612Z;2;612;;;14:4:2:471;14;4;2;471;;;;;141
10/12/2021;13;4;02.499Z;2;499;;;14:4:2:361;14;4;2;361;;;;;138
10/12/2021;13;4;02.388Z;2;388;;;14:4:2:239;14;4;2;239;;;;;149
10/12/2021;13;4;02.262Z;2;262;;;14:4:2:118;14;4;2;118;;;;;144
10/12/2021;13;4;02.146Z;2;146;;;14:4:2:4;14;4;2;4;;;;;142
10/12/2021;13;4;02.032Z;2;32;;;14:4:1:891;14;4;1;891;;;;;141
10/12/2021;13;4;01.919Z;1;919;;;14:4:1:776;14;4;1;776;;;;;143
10/12/2021;13;4;01.804Z;1;804;;;14:4:1:663;14;4;1;663;;;;;141
10/12/2021;13;4;01.691Z;1;691;;;14:4:1:549;14;4;1;549;;;;;142
10/12/2021;13;4;01.579Z;1;579;;;14:4:1:437;14;4;1;437;;;;;142
10/12/2021;13;4;01.465Z;1;465;;;14:4:1:327;14;4;1;327;;;;;138
10/12/2021;13;4;01.355Z;1;355;;;14:4:1:213;14;4;1;213;;;;;142
10/12/2021;13;4;01.242Z;1;242;;;14:4:1:100;14;4;1;100;;;;;142
10/12/2021;13;4;01.129Z;1;129;;;14:4:0:987;14;4;0;987;;;;;142
10/12/2021;13;4;01.015Z;1;15;;;14:4:0:874;14;4;0;874;;;;;141
10/12/2021;13;4;00.903Z;0;903;;;14:4:0:761;14;4;0;761;;;;;142
10/12/2021;13;4;00.788Z;0;788;;;14:4:0:542;14;4;0;542;;;;;246
10/12/2021;13;4;00.570Z;0;570;;;14:4:0:427;14;4;0;427;;;;;143
10/12/2021;13;4;00.455Z;0;455;;;14:4:0:314;14;4;0;314;;;;;141
10/12/2021;13;4;00.342Z;0;342;;;14:4:0:201;14;4;0;201;;;;;141
10/12/2021;13;4;00.229Z;0;229;;;14:4:0:88;14;4;0;88;;;;;141
10/12/2021;13;4;00.117Z;0;117;;;14:3:59:975;14;3;59;975;;;;;142
10/12/2021;13;4;00.003Z;0;3;;;14:3:59:861;14;3;59;861;;;;;142
10/12/2021;13;3;59.890Z;59;890;;;14:3:59:748;14;3;59;748;;;;;142
10/12/2021;13;3;59.776Z;59;776;;;14:3:59:635;14;3;59;635;;;;;141
10/12/2021;13;3;59.663Z;59;663;;;14:3:59:522;14;3;59;522;;;;;141
10/12/2021;13;3;59.551Z;59;551;;;14:3:59:407;14;3;59;407;;;;;144
10/12/2021;13;3;59.413Z;59;413;;;14:3:59:264;14;3;59;264;;;;;149
10/12/2021;13;3;59.290Z;59;290;;;14:3:59:147;14;3;59;147;;;;;143
10/12/2021;13;3;59.175Z;59;175;;;14:3:59:33;14;3;59;33;;;;;142
10/12/2021;13;3;59.062Z;59;62;;;14:3:58:919;14;3;58;919;;;;;143
10/12/2021;13;3;58.947Z;58;947;;;14:3:58:805;14;3;58;805;;;;;142
10/12/2021;13;3;58.832Z;58;832;;;14:3:58:689;14;3;58;689;;;;;143
10/12/2021;13;3;58.717Z;58;717;;;14:3:58:575;14;3;58;575;;;;;142
10/12/2021;13;3;58.604Z;58;604;;;14:3:58:461;14;3;58;461;;;;;143
10/12/2021;13;3;58.489Z;58;489;;;14:3:58:347;14;3;58;347;;;;;142
10/12/2021;13;3;58.375Z;58;375;;;14:3:58:232;14;3;58;232;;;;;143
10/12/2021;13;3;58.261Z;58;261;;;14:3:58:116;14;3;58;116;;;;;145
10/12/2021;13;3;58.144Z;58;144;;;14:3:57:999;14;3;57;999;;;;;145
10/12/2021;13;3;58.028Z;58;28;;;14:3:57:885;14;3;57;885;;;;;143
10/12/2021;13;3;57.913Z;57;913;;;14:3:57:772;14;3;57;772;;;;;141
10/12/2021;13;3;57.800Z;57;800;;;14:3:57:659;14;3;57;659;;;;;141
10/12/2021;13;3;57.687Z;57;687;;;14:3:57:544;14;3;57;544;;;;;143
10/12/2021;13;3;57.572Z;57;572;;;14:3:57:429;14;3;57;429;;;;;143
10/12/2021;13;3;57.457Z;57;457;;;14:3:57:314;14;3;57;314;;;;;143
10/12/2021;13;3;57.342Z;57;342;;;14:3:57:201;14;3;57;201;;;;;141
10/12/2021;13;3;57.232Z;57;232;;;14:3:57:94;14;3;57;94;;;;;138
10/12/2021;13;3;57.121Z;57;121;;;14:3:56:979;14;3;56;979;;;;;142
10/12/2021;13;3;57.007Z;57;7;;;14:3:56:868;14;3;56;868;;;;;139
10/12/2021;13;3;56.900Z;56;900;;;14:3:56:758;14;3;56;758;;;;;142
10/12/2021;13;3;56.786Z;56;786;;;14:3:56:644;14;3;56;644;;;;;142
10/12/2021;13;3;56.673Z;56;673;;;14:3:56:531;14;3;56;531;;;;;142
10/12/2021;13;3;56.558Z;56;558;;;14:3:56:415;14;3;56;415;;;;;143
10/12/2021;13;3;56.443Z;56;443;;;14:3:56:300;14;3;56;300;;;;;143
10/12/2021;13;3;56.328Z;56;328;;;14:3:56:185;14;3;56;185;;;;;143
10/12/2021;13;3;56.213Z;56;213;;;14:3:56:71;14;3;56;71;;;;;142
10/12/2021;13;3;56.099Z;56;99;;;14:3:55:955;14;3;55;955;;;;;144
10/12/2021;13;3;55.983Z;55;983;;;14:3:55:841;14;3;55;841;;;;;142
10/12/2021;13;3;55.869Z;55;869;;;14:3:55:732;14;3;55;732;;;;;137
10/12/2021;13;3;55.759Z;55;759;;;14:3:55:617;14;3;55;617;;;;;142
10/12/2021;13;3;55.645Z;55;645;;;14:3:55:502;14;3;55;502;;;;;143
10/12/2021;13;3;55.530Z;55;530;;;14:3:55:387;14;3;55;387;;;;;143
10/12/2021;13;3;55.414Z;55;414;;;14:3:55:272;14;3;55;272;;;;;142
10/12/2021;13;3;55.299Z;55;299;;;14:3:55:156;14;3;55;156;;;;;143
10/12/2021;13;3;55.179Z;55;179;;;14:3:55:36;14;3;55;36;;;;;143
10/12/2021;13;3;55.065Z;55;65;;;14:3:54:922;14;3;54;922;;;;;143
10/12/2021;13;3;54.950Z;54;950;;;14:3:54:719;14;3;54;719;;;;;231
10/12/2021;13;3;54.747Z;54;747;;;14:3:54:605;14;3;54;605;;;;;142
10/12/2021;13;3;54.633Z;54;633;;;14:3:54:490;14;3;54;490;;;;;143
10/12/2021;13;3;54.518Z;54;518;;;14:3:54:375;14;3;54;375;;;;;143
10/12/2021;13;3;54.404Z;54;404;;;14:3:54:261;14;3;54;261;;;;;143
10/12/2021;13;3;54.287Z;54;287;;;14:3:54:145;14;3;54;145;;;;;142
10/12/2021;13;3;54.173Z;54;173;;;14:3:54:31;14;3;54;31;;;;;142
10/12/2021;13;3;54.042Z;54;42;;;14:3:53:899;14;3;53;899;;;;;143
10/12/2021;13;3;53.928Z;53;928;;;14:3:53:785;14;3;53;785;;;;;143
10/12/2021;13;3;53.814Z;53;814;;;14:3:53:672;14;3;53;672;;;;;142
10/12/2021;13;3;53.700Z;53;700;;;14:3:53:559;14;3;53;559;;;;;141
10/12/2021;13;3;53.587Z;53;587;;;14:3:53:445;14;3;53;445;;;;;142
10/12/2021;13;3;53.470Z;53;470;;;14:3:53:328;14;3;53;328;;;;;142
10/12/2021;13;3;53.356Z;53;356;;;14:3:53:213;14;3;53;213;;;;;143
10/12/2021;13;3;53.241Z;53;241;;;14:3:53:99;14;3;53;99;;;;;142
10/12/2021;13;3;53.127Z;53;127;;;14:3:52:984;14;3;52;984;;;;;143
10/12/2021;13;3;53.013Z;53;13;;;14:3:52:871;14;3;52;871;;;;;142
10/12/2021;13;3;52.899Z;52;899;;;14:3:52:756;14;3;52;756;;;;;143
10/12/2021;13;3;52.784Z;52;784;;;14:3:52:642;14;3;52;642;;;;;142
10/12/2021;13;3;52.671Z;52;671;;;14:3:52:529;14;3;52;529;;;;;142
10/12/2021;13;3;52.557Z;52;557;;;14:3:52:415;14;3;52;415;;;;;142
10/12/2021;13;3;52.444Z;52;444;;;14:3:52:302;14;3;52;302;;;;;142
10/12/2021;13;3;52.330Z;52;330;;;14:3:52:189;14;3;52;189;;;;;141
10/12/2021;13;3;52.217Z;52;217;;;14:3:52:73;14;3;52;73;;;;;144
10/12/2021;13;3;52.100Z;52;100;;;14:3:51:966;14;3;51;966;;;;;134
10/12/2021;13;3;51.998Z;51;998;;;14:3:51:856;14;3;51;856;;;;;142
10/12/2021;13;3;51.883Z;51;883;;;14:3:51:742;14;3;51;742;;;;;141
10/12/2021;13;3;51.770Z;51;770;;;14:3:51:628;14;3;51;628;;;;;142
10/12/2021;13;3;51.657Z;51;657;;;14:3:51:520;14;3;51;520;;;;;137
10/12/2021;13;3;51.553Z;51;553;;;14:3:51:399;14;3;51;399;;;;;154
10/12/2021;13;3;51.427Z;51;427;;;14:3:51:285;14;3;51;285;;;;;142
10/12/2021;13;3;51.313Z;51;313;;;14:3:51:171;14;3;51;171;;;;;142
10/12/2021;13;3;51.199Z;51;199;;;14:3:51:56;14;3;51;56;;;;;143
10/12/2021;13;3;51.085Z;51;85;;;14:3:50:947;14;3;50;947;;;;;138
10/12/2021;13;3;50.978Z;50;978;;;14:3:50:845;14;3;50;845;;;;;133
10/12/2021;13;3;50.877Z;50;877;;;14:3:50:735;14;3;50;735;;;;;142
10/12/2021;13;3;50.763Z;50;763;;;14:3:50:625;14;3;50;625;;;;;138
10/12/2021;13;3;50.653Z;50;653;;;14:3:50:521;14;3;50;521;;;;;132
10/12/2021;13;3;50.554Z;50;554;;;14:3:50:419;14;3;50;419;;;;;135
10/12/2021;13;3;50.449Z;50;449;;;14:3:50:312;14;3;50;312;;;;;137
10/12/2021;13;3;50.345Z;50;345;;;14:3:50:211;14;3;50;211;;;;;134
10/12/2021;13;3;50.234Z;50;234;;;14:3:50:93;14;3;50;93;;;;;141
10/12/2021;13;3;50.119Z;50;119;;;14:3:49:976;14;3;49;976;;;;;143
10/12/2021;13;3;50.002Z;50;2;;;14:3:49:860;14;3;49;860;;;;;142
10/12/2021;13;3;49.888Z;49;888;;;14:3:49:746;14;3;49;746;;;;;142
10/12/2021;13;3;49.755Z;49;755;;;14:3:49:614;14;3;49;614;;;;;141
10/12/2021;13;3;49.642Z;49;642;;;14:3:49:500;14;3;49;500;;;;;142
10/12/2021;13;3;49.529Z;49;529;;;14:3:49:387;14;3;49;387;;;;;142
10/12/2021;13;3;49.415Z;49;415;;;14:3:49:272;14;3;49;272;;;;;143
10/12/2021;13;3;49.300Z;49;300;;;14:3:49:158;14;3;49;158;;;;;142
10/12/2021;13;3;49.181Z;49;181;;;14:3:48:957;14;3;48;957;;;;;224
10/12/2021;13;3;48.985Z;48;985;;;14:3:48:844;14;3;48;844;;;;;141
10/12/2021;13;3;48.872Z;48;872;;;14:3:48:729;14;3;48;729;;;;;143
10/12/2021;13;3;48.758Z;48;758;;;14:3:48:617;14;3;48;617;;;;;141
10/12/2021;13;3;48.645Z;48;645;;;14:3:48:504;14;3;48;504;;;;;141
10/12/2021;13;3;48.532Z;48;532;;;14:3:48:391;14;3;48;391;;;;;141
10/12/2021;13;3;48.419Z;48;419;;;14:3:48:283;14;3;48;283;;;;;136
10/12/2021;13;3;48.316Z;48;316;;;14:3:48:179;14;3;48;179;;;;;137
10/12/2021;13;3;48.208Z;48;208;;;14:3:48:66;14;3;48;66;;;;;142
10/12/2021;13;3;48.091Z;48;91;;;14:3:47:947;14;3;47;947;;;;;144
10/12/2021;13;3;47.976Z;47;976;;;14:3:47:835;14;3;47;835;;;;;141
10/12/2021;13;3;47.863Z;47;863;;;14:3:47:721;14;3;47;721;;;;;142
10/12/2021;13;3;47.750Z;47;750;;;14:3:47:617;14;3;47;617;;;;;133
10/12/2021;13;3;47.644Z;47;644;;;14:3:47:503;14;3;47;503;;;;;141
10/12/2021;13;3;47.532Z;47;532;;;14:3:47:393;14;3;47;393;;;;;139
10/12/2021;13;3;47.425Z;47;425;;;14:3:47:285;14;3;47;285;;;;;140
10/12/2021;13;3;47.314Z;47;314;;;14:3:47:173;14;3;47;173;;;;;141
10/12/2021;13;3;47.199Z;47;199;;;14:3:47:62;14;3;47;62;;;;;137
10/12/2021;13;3;47.094Z;47;94;;;14:3:46:952;14;3;46;952;;;;;142
10/12/2021;13;3;46.980Z;46;980;;;14:3:46:843;14;3;46;843;;;;;137
10/12/2021;13;3;46.872Z;46;872;;;14:3:46:735;14;3;46;735;;;;;137
10/12/2021;13;3;46.766Z;46;766;;;14:3:46:630;14;3;46;630;;;;;136
10/12/2021;13;3;46.662Z;46;662;;;14:3:46:525;14;3;46;525;;;;;137
10/12/2021;13;3;46.557Z;46;557;;;14:3:46:415;14;3;46;415;;;;;142
10/12/2021;13;3;46.443Z;46;443;;;14:3:46:307;14;3;46;307;;;;;136
10/12/2021;13;3;46.340Z;46;340;;;14:3:46:199;14;3;46;199;;;;;141
10/12/2021;13;3;46.227Z;46;227;;;14:3:46:86;14;3;46;86;;;;;141
10/12/2021;13;3;46.113Z;46;113;;;14:3:45:972;14;3;45;972;;;;;141
10/12/2021;13;3;46.000Z;46;0;;;14:3:45:859;14;3;45;859;;;;;141
10/12/2021;13;3;45.888Z;45;888;;;14:3:45:746;14;3;45;746;;;;;142
10/12/2021;13;3;45.774Z;45;774;;;14:3:45:632;14;3;45;632;;;;;142
10/12/2021;13;3;45.661Z;45;661;;;14:3:45:519;14;3;45;519;;;;;142
10/12/2021;13;3;45.548Z;45;548;;;14:3:45:407;14;3;45;407;;;;;141
10/12/2021;13;3;45.431Z;45;431;;;14:3:45:269;14;3;45;269;;;;;162
10/12/2021;13;3;45.298Z;45;298;;;14:3:45:157;14;3;45;157;;;;;141
10/12/2021;13;3;45.186Z;45;186;;;14:3:45:42;14;3;45;42;;;;;144
10/12/2021;13;3;45.070Z;45;70;;;14:3:44:926;14;3;44;926;;;;;144
10/12/2021;13;3;44.954Z;44;954;;;14:3:44:809;14;3;44;809;;;;;145
10/12/2021;13;3;44.837Z;44;837;;;14:3:44:695;14;3;44;695;;;;;142
10/12/2021;13;3;44.722Z;44;722;;;14:3:44:581;14;3;44;581;;;;;141
10/12/2021;13;3;44.607Z;44;607;;;14:3:44:463;14;3;44;463;;;;;144
10/12/2021;13;3;44.491Z;44;491;;;14:3:44:351;14;3;44;351;;;;;140
10/12/2021;13;3;44.379Z;44;379;;;14:3:44:239;14;3;44;239;;;;;140
10/12/2021;13;3;44.267Z;44;267;;;14:3:44:126;14;3;44;126;;;;;141
10/12/2021;13;3;44.154Z;44;154;;;14:3:44:13;14;3;44;13;;;;;141
10/12/2021;13;3;44.042Z;44;42;;;14:3:43:895;14;3;43;895;;;;;147
10/12/2021;13;3;43.922Z;43;922;;;14:3:43:775;14;3;43;775;;;;;147
10/12/2021;13;3;43.803Z;43;803;;;14:3:43:662;14;3;43;662;;;;;141
10/12/2021;13;3;43.690Z;43;690;;;14:3:43:548;14;3;43;548;;;;;142
10/12/2021;13;3;43.575Z;43;575;;;14:3:43:433;14;3;43;433;;;;;142
10/12/2021;13;3;43.461Z;43;461;;;14:3:43:228;14;3;43;228;;;;;233
